SIMPLE,BITPIX,NAXIS,EXTEND,TEFF,LOGG,RADIUS,MASS,LSTAR,ALPHA,K,DELTA,QBAR,ZHE,HE,SI,MDOT,VINF,DMOM,LOGQ,HOPF_1,HOPF_2,HOPF_3,VROT,OMEGA,VESC,SIGMA_E,MUE,GAMMA,C_SOUND,U_CRIT,R_CRIT,W_CRIT,V_CRIT,DW_CRIT,RHO_CRIT,Z_CRIT,Y_CRIT,V_EIGEN,RHO_WIND,VMICRO,MDOTE-6,LOGMDOT,LOGLSTAR
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.31,10.78,2.0,0.1,7.81,3.7001554e-09,498.83655,32329999999999999559598080.000000,-13.81,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.23,453.7,22.63,0.000567,0.8495,435.2,128.8,0.1244,10.0,0.0037001554,-8.431780035947803,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.31,10.78,2.0,0.1,7.81,3.7001554e-09,498.83655,32329999999999999559598080.000000,-13.81,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.23,453.7,22.63,0.000567,0.8495,435.2,128.8,0.1244,15.0,0.0037001554,-8.431780035947803,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.31,10.78,2.0,0.1,7.81,3.7001554e-09,498.83655,32329999999999999559598080.000000,-13.81,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.23,453.7,22.63,0.000567,0.8495,435.2,128.8,0.1244,20.0,0.0037001554,-8.431780035947803,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.1,0.31,10.78,2.0,0.1,7.81,3.7001554e-09,498.83655,32329999999999999559598080.000000,-13.81,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.23,453.7,22.63,0.000567,0.8495,435.2,128.8,0.1244,25.0,0.0037001554,-8.431780035947803,5.181843587944773
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,1.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,5.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,10.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,15.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,20.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.05,0.34,3.057,2.0,0.1,7.36,8.22856e-11,425.70428,690199999999999976931328.000000,-15.51,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06837,14.63,16.08,379.4,21.33,1.1e-05,0.7538,343.1,112.9,0.002024,25.0,8.22856e-05,-10.084676159778244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,1.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,5.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,10.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,15.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,20.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.36,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,25.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,1.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,5.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,10.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,15.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,20.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.31,22.53,2.0,0.1,7.36,6.5998506e-08,501.86919,580100000000000018345885696.000000,-12.56,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06438,15.53,19.37,457.0,22.55,0.01004,0.8588,436.9,129.0,2.206,25.0,0.065998506,-7.180465895417218,5.181843587944773
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,1.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,5.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,10.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,15.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,20.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.35,35.81,2.0,0.1,7.36,8.6627082e-07,494.54058,8440999999999999718260211712.000000,-11.59,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06538,15.3,19.0,448.4,22.33,0.08648,0.8512,424.3,85.02,18.34,25.0,0.86627082,-6.062346314397506,5.3863205738940465
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,1.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,5.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,10.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,15.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,20.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.36,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,25.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,1.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,5.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,10.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,15.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,20.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.15,0.3,22.53,2.0,0.1,7.81,6.6809735e-08,509.36261,596000000000000022213033984.000000,-12.57,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06538,15.3,19.68,464.4,22.27,0.01031,0.8838,438.5,126.8,2.2,25.0,0.06680973500000001,-7.1751602508666545,5.181843587944773
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,1.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,5.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,10.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,15.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,20.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.15,0.32,22.53,2.0,0.1,7.21,1.080337e-06,448.0955,9538000000000000513215037440.000000,-11.43,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07236,13.82,17.03,401.7,20.03,0.1475,0.85,341.1,110.3,25.25,25.0,1.080337,-5.966440749688318,5.3863205738940465
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,1.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,5.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,10.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,15.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,20.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.9,7.7212,17.28,152000.0,0.45,0.2,0.32,38.02,2.0,0.1,7.66,5.8667901e-07,497.50274,5111999999999999832630493184.000000,-11.61,0.82,0.43,10.6,0.0,0.0,811.0,0.3413,0.6087,0.2296,23.59,-0.06338,15.78,19.2,452.9,22.75,0.08729,0.8438,436.8,131.6,19.78,25.0,0.58667901,-6.23159944954444,5.181843587944773
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,1.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,5.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,10.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,15.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,20.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.51,0.1,0.34,35.81,2.0,0.1,7.21,7.7299077e-07,501.00055,7629999999999989603796779008.000000,-11.65,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.06638,15.07,19.27,454.7,22.04,0.07843,0.8744,424.8,83.53,16.16,25.0,0.77299077,-6.111825691802244,5.3863205738940465
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,1.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,5.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,10.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,15.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,20.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.6,12.3676,22.22,389900.0,0.45,0.05,0.3,3.057,2.0,0.1,7.66,1.0424377e-08,391.72463,90509999999999999517655040.000000,-13.51,0.8,0.41,12.34,0.0,0.0,609.4,0.3413,0.6087,0.4582,23.59,-0.09033,11.07,14.47,341.3,16.56,0.001629,0.8737,239.5,83.33,0.174,25.0,0.010424377,-7.981949890651286,5.590953235187985
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,1.0,0.052014868,-7.283872499299484,5.3863205738940465
True,8,0,True,41000.0,3.75,9.7721,19.6,243400.0,0.45,0.1,0.31,10.78,2.0,0.1,7.36,5.2014868e-08,449.97512,461099999999999974708346880.000000,-12.75,0.8,0.41,12.34,0.0,0.0,718.9,0.3413,0.6087,0.3244,23.59,-0.07336,13.63,17.09,403.1,19.97,0.007272,0.8557,341.2,108.2,1.21,5.0,0.052014868,-7.283872499299484,5.3863205738940465
